"DateTime","Centers for Disease Control and Prevention[en]"
"2019-10-03 00:00:00",812
"2019-10-04 00:00:00",850
"2019-10-05 00:00:00",2046
"2019-10-06 00:00:00",537
"2019-10-07 00:00:00",802
"2019-10-08 00:00:00",958
"2019-10-09 00:00:00",776
"2019-10-10 00:00:00",729
"2019-10-11 00:00:00",686
"2019-10-12 00:00:00",455
"2019-10-13 00:00:00",517
"2019-10-14 00:00:00",780
"2019-10-15 00:00:00",743
"2019-10-16 00:00:00",742
"2019-10-17 00:00:00",764
"2019-10-18 00:00:00",617
"2019-10-19 00:00:00",441
"2019-10-20 00:00:00",476
"2019-10-21 00:00:00",827
"2019-10-22 00:00:00",908
"2019-10-23 00:00:00",1042
"2019-10-24 00:00:00",781
"2019-10-25 00:00:00",677
"2019-10-26 00:00:00",479
"2019-10-27 00:00:00",455
"2019-10-28 00:00:00",774
"2019-10-29 00:00:00",774
"2019-10-30 00:00:00",761
"2019-10-31 00:00:00",762
"2019-11-01 00:00:00",610
"2019-11-02 00:00:00",442
"2019-11-03 00:00:00",533
"2019-11-04 00:00:00",847
"2019-11-05 00:00:00",824
"2019-11-06 00:00:00",828
"2019-11-07 00:00:00",762
"2019-11-08 00:00:00",718
"2019-11-09 00:00:00",515
"2019-11-10 00:00:00",566
"2019-11-11 00:00:00",756
"2019-11-12 00:00:00",709
"2019-11-13 00:00:00",758
"2019-11-14 00:00:00",764
"2019-11-15 00:00:00",673
"2019-11-16 00:00:00",379
"2019-11-17 00:00:00",516
"2019-11-18 00:00:00",748
"2019-11-19 00:00:00",784
"2019-11-20 00:00:00",883
"2019-11-21 00:00:00",806
"2019-11-22 00:00:00",686
"2019-11-23 00:00:00",434
"2019-11-24 00:00:00",487
"2019-11-25 00:00:00",804
"2019-11-26 00:00:00",683
"2019-11-27 00:00:00",605
"2019-11-28 00:00:00",470
"2019-11-29 00:00:00",445
"2019-11-30 00:00:00",402
"2019-12-01 00:00:00",468
"2019-12-02 00:00:00",781
"2019-12-03 00:00:00",730
"2019-12-04 00:00:00",719
"2019-12-05 00:00:00",754
"2019-12-06 00:00:00",656
"2019-12-07 00:00:00",461
"2019-12-08 00:00:00",491
"2019-12-09 00:00:00",865
"2019-12-10 00:00:00",639
"2019-12-11 00:00:00",566
"2019-12-12 00:00:00",668
"2019-12-13 00:00:00",525
"2019-12-14 00:00:00",435
"2019-12-15 00:00:00",429
"2019-12-16 00:00:00",536
"2019-12-17 00:00:00",564
"2019-12-18 00:00:00",510
"2019-12-19 00:00:00",488
"2019-12-20 00:00:00",386
"2019-12-21 00:00:00",343
"2019-12-22 00:00:00",302
"2019-12-23 00:00:00",385
"2019-12-24 00:00:00",294
"2019-12-25 00:00:00",189
"2019-12-26 00:00:00",366
"2019-12-27 00:00:00",388
"2019-12-28 00:00:00",335
"2019-12-29 00:00:00",265
"2019-12-30 00:00:00",361
"2019-12-31 00:00:00",329
"2020-01-01 00:00:00",278
"2020-01-02 00:00:00",429
"2020-01-03 00:00:00",430
"2020-01-04 00:00:00",309
"2020-01-05 00:00:00",359
"2020-01-06 00:00:00",585
"2020-01-07 00:00:00",591
"2020-01-08 00:00:00",502
"2020-01-09 00:00:00",632
"2020-01-10 00:00:00",565
"2020-01-11 00:00:00",348
"2020-01-12 00:00:00",484
"2020-01-13 00:00:00",667
"2020-01-14 00:00:00",673
"2020-01-15 00:00:00",671
"2020-01-16 00:00:00",665
"2020-01-17 00:00:00",572
"2020-01-18 00:00:00",623
"2020-01-19 00:00:00",591
"2020-01-20 00:00:00",711
"2020-01-21 00:00:00",1309
"2020-01-22 00:00:00",1710
"2020-01-23 00:00:00",1665
"2020-01-24 00:00:00",1750
"2020-01-25 00:00:00",1355
"2020-01-26 00:00:00",1531
"2020-01-27 00:00:00",2342
"2020-01-28 00:00:00",2628
"2020-01-29 00:00:00",2265
"2020-01-30 00:00:00",2490
"2020-01-31 00:00:00",2289
"2020-02-01 00:00:00",1353
"2020-02-02 00:00:00",1263
"2020-02-03 00:00:00",1800
"2020-02-04 00:00:00",1777
"2020-02-05 00:00:00",1541
"2020-02-06 00:00:00",1473
"2020-02-07 00:00:00",1417
"2020-02-08 00:00:00",960
"2020-02-09 00:00:00",988
"2020-02-10 00:00:00",1384
"2020-02-11 00:00:00",1532
"2020-02-12 00:00:00",1396
"2020-02-13 00:00:00",1518
"2020-02-14 00:00:00",1375
"2020-02-15 00:00:00",919
"2020-02-16 00:00:00",854
"2020-02-17 00:00:00",1263
"2020-02-18 00:00:00",1262
"2020-02-19 00:00:00",1260
"2020-02-20 00:00:00",1186
"2020-02-21 00:00:00",1167
"2020-02-22 00:00:00",1081
"2020-02-23 00:00:00",1159
"2020-02-24 00:00:00",2040
"2020-02-25 00:00:00",3386
"2020-02-26 00:00:00",5395
"2020-02-27 00:00:00",6152
"2020-02-28 00:00:00",5190
"2020-02-29 00:00:00",3532
"2020-03-01 00:00:00",2925
"2020-03-02 00:00:00",4815
"2020-03-03 00:00:00",4619
"2020-03-04 00:00:00",3440
"2020-03-05 00:00:00",3683
"2020-03-06 00:00:00",4565
"2020-03-07 00:00:00",3372
"2020-03-08 00:00:00",3200
"2020-03-09 00:00:00",4779
"2020-03-10 00:00:00",5207
"2020-03-11 00:00:00",6083
"2020-03-12 00:00:00",8826
"2020-03-13 00:00:00",9506
"2020-03-14 00:00:00",6102
"2020-03-15 00:00:00",5990
"2020-03-16 00:00:00",9958
"2020-03-17 00:00:00",7320
"2020-03-18 00:00:00",6542
"2020-03-19 00:00:00",6285
"2020-03-20 00:00:00",5715
"2020-03-21 00:00:00",4694
"2020-03-22 00:00:00",4955
"2020-03-23 00:00:00",5627
"2020-03-24 00:00:00",5164
"2020-03-25 00:00:00",4933
"2020-03-26 00:00:00",5056
"2020-03-27 00:00:00",4781
"2020-03-28 00:00:00",3746
"2020-03-29 00:00:00",4129
"2020-03-30 00:00:00",4449
"2020-03-31 00:00:00",4123
"2020-04-01 00:00:00",4863
"2020-04-02 00:00:00",4540
"2020-04-03 00:00:00",4336
"2020-04-04 00:00:00",3825
"2020-04-05 00:00:00",3500
"2020-04-06 00:00:00",4176
"2020-04-07 00:00:00",3604
"2020-04-08 00:00:00",3390
"2020-04-09 00:00:00",3703
"2020-04-10 00:00:00",3426
"2020-04-11 00:00:00",2605
"2020-04-12 00:00:00",2501
"2020-04-13 00:00:00",3520
"2020-04-14 00:00:00",3099
"2020-04-15 00:00:00",3613
"2020-04-16 00:00:00",3502
"2020-04-17 00:00:00",3295
"2020-04-18 00:00:00",2749
"2020-04-19 00:00:00",2661
"2020-04-20 00:00:00",2899
"2020-04-21 00:00:00",2861
"2020-04-22 00:00:00",3509
"2020-04-23 00:00:00",3364
"2020-04-24 00:00:00",2626
"2020-04-25 00:00:00",1841
"2020-04-26 00:00:00",2107
"2020-04-27 00:00:00",2439
"2020-04-28 00:00:00",2465
"2020-04-29 00:00:00",2369
"2020-04-30 00:00:00",2217
"2020-05-01 00:00:00",2262
"2020-05-02 00:00:00",2095
"2020-05-03 00:00:00",1946
"2020-05-04 00:00:00",2641
"2020-05-05 00:00:00",2479
"2020-05-06 00:00:00",2361
"2020-05-07 00:00:00",2635
"2020-05-08 00:00:00",2282
"2020-05-09 00:00:00",1565
"2020-05-10 00:00:00",1691
"2020-05-11 00:00:00",1955
"2020-05-12 00:00:00",2210
"2020-05-13 00:00:00",1993
"2020-05-14 00:00:00",2002
"2020-05-15 00:00:00",1818
"2020-05-16 00:00:00",1459
"2020-05-17 00:00:00",1679
"2020-05-18 00:00:00",2473
"2020-05-19 00:00:00",1925
"2020-05-20 00:00:00",2154
"2020-05-21 00:00:00",7670
"2020-05-22 00:00:00",3144
"2020-05-23 00:00:00",1414
"2020-05-24 00:00:00",1256
"2020-05-25 00:00:00",1561
"2020-05-26 00:00:00",1704
"2020-05-27 00:00:00",1631
"2020-05-28 00:00:00",1499
"2020-05-29 00:00:00",1284
"2020-05-30 00:00:00",888
"2020-05-31 00:00:00",845
"2020-06-01 00:00:00",1007
"2020-06-02 00:00:00",931
"2020-06-03 00:00:00",1145
"2020-06-04 00:00:00",988
"2020-06-05 00:00:00",876
"2020-06-06 00:00:00",686
"2020-06-07 00:00:00",695
"2020-06-08 00:00:00",884
"2020-06-09 00:00:00",961
"2020-06-10 00:00:00",952
"2020-06-11 00:00:00",832
"2020-06-12 00:00:00",800
"2020-06-13 00:00:00",643
"2020-06-14 00:00:00",728
"2020-06-15 00:00:00",1066
"2020-06-16 00:00:00",901
"2020-06-17 00:00:00",805
"2020-06-18 00:00:00",867
"2020-06-19 00:00:00",779
"2020-06-20 00:00:00",646
"2020-06-21 00:00:00",648
"2020-06-22 00:00:00",878
"2020-06-23 00:00:00",990
"2020-06-24 00:00:00",860
"2020-06-25 00:00:00",1000
"2020-06-26 00:00:00",1082
"2020-06-27 00:00:00",808
"2020-06-28 00:00:00",751
"2020-06-29 00:00:00",1021
"2020-06-30 00:00:00",1107
"2020-07-01 00:00:00",997
"2020-07-02 00:00:00",956
"2020-07-03 00:00:00",801
"2020-07-04 00:00:00",681
"2020-07-05 00:00:00",724
"2020-07-06 00:00:00",971
"2020-07-07 00:00:00",1107
"2020-07-08 00:00:00",1327
"2020-07-09 00:00:00",1434
"2020-07-10 00:00:00",1367
"2020-07-11 00:00:00",792
"2020-07-12 00:00:00",940
"2020-07-13 00:00:00",1466
"2020-07-14 00:00:00",1914
"2020-07-15 00:00:00",4532
"2020-07-16 00:00:00",3531
"2020-07-17 00:00:00",2398
"2020-07-18 00:00:00",1799
"2020-07-19 00:00:00",1528
"2020-07-20 00:00:00",1607
"2020-07-21 00:00:00",1478
"2020-07-22 00:00:00",1264
"2020-07-23 00:00:00",1237
"2020-07-24 00:00:00",1346
"2020-07-25 00:00:00",823
"2020-07-26 00:00:00",765
"2020-07-27 00:00:00",1076
"2020-07-28 00:00:00",1237
"2020-07-29 00:00:00",1146
"2020-07-30 00:00:00",1085
"2020-07-31 00:00:00",992
"2020-08-01 00:00:00",774
"2020-08-02 00:00:00",774
"2020-08-03 00:00:00",1041
"2020-08-04 00:00:00",932
"2020-08-05 00:00:00",832
"2020-08-06 00:00:00",859
"2020-08-07 00:00:00",767
"2020-08-08 00:00:00",584
"2020-08-09 00:00:00",685
"2020-08-10 00:00:00",915
"2020-08-11 00:00:00",892
"2020-08-12 00:00:00",814
"2020-08-13 00:00:00",935
"2020-08-14 00:00:00",804
"2020-08-15 00:00:00",596
"2020-08-16 00:00:00",641
"2020-08-17 00:00:00",815
"2020-08-18 00:00:00",811
"2020-08-19 00:00:00",789
"2020-08-20 00:00:00",798
"2020-08-21 00:00:00",725
"2020-08-22 00:00:00",593
"2020-08-23 00:00:00",585
"2020-08-24 00:00:00",848
"2020-08-25 00:00:00",894
"2020-08-26 00:00:00",1243
"2020-08-27 00:00:00",1272
"2020-08-28 00:00:00",960
"2020-08-29 00:00:00",650
"2020-08-30 00:00:00",1307
"2020-08-31 00:00:00",2327
"2020-09-01 00:00:00",1613
"2020-09-02 00:00:00",1632
"2020-09-03 00:00:00",1541
"2020-09-04 00:00:00",1065
"2020-09-05 00:00:00",697
"2020-09-06 00:00:00",659
"2020-09-07 00:00:00",815
"2020-09-08 00:00:00",1006
"2020-09-09 00:00:00",953
"2020-09-10 00:00:00",1058
"2020-09-11 00:00:00",873
"2020-09-12 00:00:00",626
"2020-09-13 00:00:00",772
"2020-09-14 00:00:00",1049
"2020-09-15 00:00:00",1157
"2020-09-16 00:00:00",1198
"2020-09-17 00:00:00",1622
"2020-09-18 00:00:00",1226
"2020-09-19 00:00:00",762
"2020-09-20 00:00:00",681
"2020-09-21 00:00:00",1427
"2020-09-22 00:00:00",1755
"2020-09-23 00:00:00",1494
"2020-09-24 00:00:00",1121
"2020-09-25 00:00:00",1037
"2020-09-26 00:00:00",672
"2020-09-27 00:00:00",699
"2020-09-28 00:00:00",1062
"2020-09-29 00:00:00",1062
"2020-09-30 00:00:00",947
"2020-10-01 00:00:00",900
"2020-10-02 00:00:00",864
"2020-10-03 00:00:00",576
"2020-10-04 00:00:00",635
"2020-10-05 00:00:00",1001
"2020-10-06 00:00:00",1155
"2020-10-07 00:00:00",1187
"2020-10-08 00:00:00",1085
"2020-10-09 00:00:00",943
"2020-10-10 00:00:00",778
"2020-10-11 00:00:00",1155
"2020-10-12 00:00:00",1053
"2020-10-13 00:00:00",1036
"2020-10-14 00:00:00",974
"2020-10-15 00:00:00",1063
"2020-10-16 00:00:00",966
"2020-10-17 00:00:00",734
"2020-10-18 00:00:00",683
"2020-10-19 00:00:00",1148
"2020-10-20 00:00:00",1066
"2020-10-21 00:00:00",920
"2020-10-22 00:00:00",983
"2020-10-23 00:00:00",915
"2020-10-24 00:00:00",675
"2020-10-25 00:00:00",735
"2020-10-26 00:00:00",1069
"2020-10-27 00:00:00",1013
"2020-10-28 00:00:00",1063
"2020-10-29 00:00:00",1015
"2020-10-30 00:00:00",977
"2020-10-31 00:00:00",688
"2020-11-01 00:00:00",714
"2020-11-02 00:00:00",1081
"2020-11-03 00:00:00",943
"2020-11-04 00:00:00",761
"2020-11-05 00:00:00",964
"2020-11-06 00:00:00",991
"2020-11-07 00:00:00",680
"2020-11-08 00:00:00",723
"2020-11-09 00:00:00",993
"2020-11-10 00:00:00",1012
"2020-11-11 00:00:00",896
"2020-11-12 00:00:00",1015
"2020-11-13 00:00:00",936
"2020-11-14 00:00:00",682
"2020-11-15 00:00:00",744
"2020-11-16 00:00:00",1049
"2020-11-17 00:00:00",986
"2020-11-18 00:00:00",1084
"2020-11-19 00:00:00",1146
"2020-11-20 00:00:00",992
"2020-11-21 00:00:00",697
"2020-11-22 00:00:00",822
"2020-11-23 00:00:00",1060
"2020-11-24 00:00:00",1078
"2020-11-25 00:00:00",917
"2020-11-26 00:00:00",738
"2020-11-27 00:00:00",711
"2020-11-28 00:00:00",613
"2020-11-29 00:00:00",692
"2020-11-30 00:00:00",965
"2020-12-01 00:00:00",994
"2020-12-02 00:00:00",1111
"2020-12-03 00:00:00",1282
"2020-12-04 00:00:00",1112
"2020-12-05 00:00:00",721
"2020-12-06 00:00:00",750
"2020-12-07 00:00:00",1601
"2020-12-08 00:00:00",1363
"2020-12-09 00:00:00",1163
"2020-12-10 00:00:00",1148
"2020-12-11 00:00:00",1059
"2020-12-12 00:00:00",791
"2020-12-13 00:00:00",805
"2020-12-14 00:00:00",995
"2020-12-15 00:00:00",963
"2020-12-16 00:00:00",1087
"2020-12-17 00:00:00",999
"2020-12-18 00:00:00",853
"2020-12-19 00:00:00",606
"2020-12-20 00:00:00",735
"2020-12-21 00:00:00",917
"2020-12-22 00:00:00",808
"2020-12-23 00:00:00",756
"2020-12-24 00:00:00",537
"2020-12-25 00:00:00",478
"2020-12-26 00:00:00",528
"2020-12-27 00:00:00",553
"2020-12-28 00:00:00",829
"2020-12-29 00:00:00",813
"2020-12-30 00:00:00",770
"2020-12-31 00:00:00",618
"2021-01-01 00:00:00",474
"2021-01-02 00:00:00",577
"2021-01-03 00:00:00",684
"2021-01-04 00:00:00",780
"2021-01-05 00:00:00",1003
"2021-01-06 00:00:00",943
"2021-01-07 00:00:00",808
"2021-01-08 00:00:00",765
"2021-01-09 00:00:00",589
"2021-01-10 00:00:00",665
"2021-01-11 00:00:00",818
"2021-01-12 00:00:00",927
"2021-01-13 00:00:00",982
"2021-01-14 00:00:00",960
"2021-01-15 00:00:00",799
"2021-01-16 00:00:00",627
"2021-01-17 00:00:00",584
"2021-01-18 00:00:00",815
"2021-01-19 00:00:00",919
"2021-01-20 00:00:00",1035
"2021-01-21 00:00:00",1563
"2021-01-22 00:00:00",1243
"2021-01-23 00:00:00",775
"2021-01-24 00:00:00",844
"2021-01-25 00:00:00",1331
"2021-01-26 00:00:00",1201
"2021-01-27 00:00:00",1157
"2021-01-28 00:00:00",1135
"2021-01-29 00:00:00",955
"2021-01-30 00:00:00",828
"2021-01-31 00:00:00",781
"2021-02-01 00:00:00",1028
"2021-02-02 00:00:00",950
"2021-02-03 00:00:00",1102
"2021-02-04 00:00:00",1237
"2021-02-05 00:00:00",995
"2021-02-06 00:00:00",726
"2021-02-07 00:00:00",710
"2021-02-08 00:00:00",881
"2021-02-09 00:00:00",920
"2021-02-10 00:00:00",986
"2021-02-11 00:00:00",1044
"2021-02-12 00:00:00",767
"2021-02-13 00:00:00",641
"2021-02-14 00:00:00",686
"2021-02-15 00:00:00",982
"2021-02-16 00:00:00",939
"2021-02-17 00:00:00",902
"2021-02-18 00:00:00",945
"2021-02-19 00:00:00",874
"2021-02-20 00:00:00",613
"2021-02-21 00:00:00",667
"2021-02-22 00:00:00",954
"2021-02-23 00:00:00",983
"2021-02-24 00:00:00",934
"2021-02-25 00:00:00",915
"2021-02-26 00:00:00",941
"2021-02-27 00:00:00",660
"2021-02-28 00:00:00",689
"2021-03-01 00:00:00",1046
"2021-03-02 00:00:00",1153
"2021-03-03 00:00:00",1088
"2021-03-04 00:00:00",1105
"2021-03-05 00:00:00",919
"2021-03-06 00:00:00",695
"2021-03-07 00:00:00",693
"2021-03-08 00:00:00",1264
"2021-03-09 00:00:00",1348
"2021-03-10 00:00:00",1082
"2021-03-11 00:00:00",988
"2021-03-12 00:00:00",978
"2021-03-13 00:00:00",666
"2021-03-14 00:00:00",655
"2021-03-15 00:00:00",1006
"2021-03-16 00:00:00",1106
"2021-03-17 00:00:00",982
"2021-03-18 00:00:00",957
"2021-03-19 00:00:00",988
"2021-03-20 00:00:00",656
"2021-03-21 00:00:00",683
"2021-03-22 00:00:00",969
"2021-03-23 00:00:00",860
"2021-03-24 00:00:00",954
"2021-03-25 00:00:00",922
"2021-03-26 00:00:00",1177
"2021-03-27 00:00:00",903
"2021-03-28 00:00:00",751
"2021-03-29 00:00:00",1480
"2021-03-30 00:00:00",1511
"2021-03-31 00:00:00",1059
"2021-04-01 00:00:00",928
"2021-04-02 00:00:00",897
"2021-04-03 00:00:00",686
"2021-04-04 00:00:00",633
"2021-04-05 00:00:00",943
"2021-04-06 00:00:00",1051
"2021-04-07 00:00:00",1009
"2021-04-08 00:00:00",1037
"2021-04-09 00:00:00",913
"2021-04-10 00:00:00",653
"2021-04-11 00:00:00",751
"2021-04-12 00:00:00",942
"2021-04-13 00:00:00",1101
"2021-04-14 00:00:00",1058
"2021-04-15 00:00:00",979
"2021-04-16 00:00:00",879
"2021-04-17 00:00:00",625
"2021-04-18 00:00:00",992
"2021-04-19 00:00:00",915
"2021-04-20 00:00:00",938
"2021-04-21 00:00:00",924
"2021-04-22 00:00:00",881
"2021-04-23 00:00:00",888
"2021-04-24 00:00:00",647
"2021-04-25 00:00:00",658
"2021-04-26 00:00:00",970
"2021-04-27 00:00:00",1278
"2021-04-28 00:00:00",1378
"2021-04-29 00:00:00",1076
"2021-04-30 00:00:00",1006
"2021-05-01 00:00:00",593
"2021-05-02 00:00:00",607
"2021-05-03 00:00:00",1047
"2021-05-04 00:00:00",922
"2021-05-05 00:00:00",1086
"2021-05-06 00:00:00",1070
"2021-05-07 00:00:00",999
"2021-05-08 00:00:00",685
"2021-05-09 00:00:00",601
"2021-05-10 00:00:00",953
"2021-05-11 00:00:00",1079
"2021-05-12 00:00:00",977
"2021-05-13 00:00:00",1498
"2021-05-14 00:00:00",2247
"2021-05-15 00:00:00",1024
"2021-05-16 00:00:00",1206
"2021-05-17 00:00:00",1556
"2021-05-18 00:00:00",1268
"2021-05-19 00:00:00",1103
"2021-05-20 00:00:00",989
"2021-05-21 00:00:00",835
"2021-05-22 00:00:00",605
"2021-05-23 00:00:00",638
"2021-05-24 00:00:00",959
"2021-05-25 00:00:00",969
"2021-05-26 00:00:00",894
"2021-05-27 00:00:00",826
"2021-05-28 00:00:00",685
"2021-05-29 00:00:00",558
"2021-05-30 00:00:00",600
"2021-05-31 00:00:00",635
"2021-06-01 00:00:00",726
"2021-06-02 00:00:00",756
"2021-06-03 00:00:00",811
"2021-06-04 00:00:00",801
"2021-06-05 00:00:00",989
"2021-06-06 00:00:00",641
"2021-06-07 00:00:00",745
"2021-06-08 00:00:00",676
"2021-06-09 00:00:00",688
"2021-06-10 00:00:00",658
"2021-06-11 00:00:00",734
"2021-06-12 00:00:00",486
"2021-06-13 00:00:00",483
"2021-06-14 00:00:00",697
"2021-06-15 00:00:00",832
"2021-06-16 00:00:00",757
"2021-06-17 00:00:00",689
"2021-06-18 00:00:00",661
"2021-06-19 00:00:00",569
"2021-06-20 00:00:00",541
"2021-06-21 00:00:00",740
"2021-06-22 00:00:00",724
"2021-06-23 00:00:00",760
"2021-06-24 00:00:00",726
"2021-06-25 00:00:00",703
"2021-06-26 00:00:00",624
"2021-06-27 00:00:00",639
"2021-06-28 00:00:00",842
"2021-06-29 00:00:00",790
"2021-06-30 00:00:00",980
"2021-07-01 00:00:00",1125
"2021-07-02 00:00:00",1019
"2021-07-03 00:00:00",750
"2021-07-04 00:00:00",812
"2021-07-05 00:00:00",949
"2021-07-06 00:00:00",1163
"2021-07-07 00:00:00",1133
"2021-07-08 00:00:00",1163
"2021-07-09 00:00:00",1295
"2021-07-10 00:00:00",793
"2021-07-11 00:00:00",901
"2021-07-12 00:00:00",1189
"2021-07-13 00:00:00",1105
"2021-07-14 00:00:00",1210
"2021-07-15 00:00:00",1418
"2021-07-16 00:00:00",1620
"2021-07-17 00:00:00",1364
"2021-07-18 00:00:00",1396
"2021-07-19 00:00:00",1922
"2021-07-20 00:00:00",1851
"2021-07-21 00:00:00",1826
"2021-07-22 00:00:00",1839
"2021-07-23 00:00:00",1822
"2021-07-24 00:00:00",1292
"2021-07-25 00:00:00",1272
"2021-07-26 00:00:00",1746
"2021-07-27 00:00:00",2438
"2021-07-28 00:00:00",2131
"2021-07-29 00:00:00",1733
"2021-07-30 00:00:00",1997
"2021-07-31 00:00:00",1443
"2021-08-01 00:00:00",1305
"2021-08-02 00:00:00",1788
"2021-08-03 00:00:00",1795
"2021-08-04 00:00:00",2264
"2021-08-05 00:00:00",1857
"2021-08-06 00:00:00",1321
"2021-08-07 00:00:00",1090
"2021-08-08 00:00:00",1028
"2021-08-09 00:00:00",1405
"2021-08-10 00:00:00",1565
"2021-08-11 00:00:00",1533
"2021-08-12 00:00:00",1514
"2021-08-13 00:00:00",1314
"2021-08-14 00:00:00",993
"2021-08-15 00:00:00",835
"2021-08-16 00:00:00",1175
"2021-08-17 00:00:00",1133
"2021-08-18 00:00:00",1242
"2021-08-19 00:00:00",1187
"2021-08-20 00:00:00",1116
"2021-08-21 00:00:00",830
"2021-08-22 00:00:00",751
"2021-08-23 00:00:00",1083
"2021-08-24 00:00:00",1214
"2021-08-25 00:00:00",1629
"2021-08-26 00:00:00",1233
"2021-08-27 00:00:00",1244
"2021-08-28 00:00:00",1018
"2021-08-29 00:00:00",858
"2021-08-30 00:00:00",1111
"2021-08-31 00:00:00",1126
"2021-09-01 00:00:00",1219
"2021-09-02 00:00:00",1264
"2021-09-03 00:00:00",1061
"2021-09-04 00:00:00",810
"2021-09-05 00:00:00",820
"2021-09-06 00:00:00",885
"2021-09-07 00:00:00",1077
"2021-09-08 00:00:00",1173
"2021-09-09 00:00:00",1223
"2021-09-10 00:00:00",1121
"2021-09-11 00:00:00",840
"2021-09-12 00:00:00",810
"2021-09-13 00:00:00",1110
"2021-09-14 00:00:00",1228
"2021-09-15 00:00:00",1167
"2021-09-16 00:00:00",1118
"2021-09-17 00:00:00",1028
"2021-09-18 00:00:00",778
"2021-09-19 00:00:00",857
"2021-09-20 00:00:00",1148
"2021-09-21 00:00:00",1251
"2021-09-22 00:00:00",1313
"2021-09-23 00:00:00",1499
"2021-09-24 00:00:00",1696
"2021-09-25 00:00:00",771
"2021-09-26 00:00:00",789
"2021-09-27 00:00:00",1051
"2021-09-28 00:00:00",1092
"2021-09-29 00:00:00",1077
"2021-09-30 00:00:00",1093
"2021-10-01 00:00:00",935
"2021-10-02 00:00:00",663
"2021-10-03 00:00:00",727
"2021-10-04 00:00:00",942
"2021-10-05 00:00:00",1021
"2021-10-06 00:00:00",928
"2021-10-07 00:00:00",903
"2021-10-08 00:00:00",873
"2021-10-09 00:00:00",661
"2021-10-10 00:00:00",696
"2021-10-11 00:00:00",831
"2021-10-12 00:00:00",898
"2021-10-13 00:00:00",925
"2021-10-14 00:00:00",942
"2021-10-15 00:00:00",850
"2021-10-16 00:00:00",681
"2021-10-17 00:00:00",662
"2021-10-18 00:00:00",872
"2021-10-19 00:00:00",905
"2021-10-20 00:00:00",893
"2021-10-21 00:00:00",941
"2021-10-22 00:00:00",985
"2021-10-23 00:00:00",642
"2021-10-24 00:00:00",716
"2021-10-25 00:00:00",1077
"2021-10-26 00:00:00",1043
"2021-10-27 00:00:00",968
"2021-10-28 00:00:00",1069
"2021-10-29 00:00:00",950
"2021-10-30 00:00:00",708
"2021-10-31 00:00:00",692
"2021-11-01 00:00:00",840
"2021-11-02 00:00:00",1048
"2021-11-03 00:00:00",978
"2021-11-04 00:00:00",957
"2021-11-05 00:00:00",992
"2021-11-06 00:00:00",728
"2021-11-07 00:00:00",783
"2021-11-08 00:00:00",1051
"2021-11-09 00:00:00",993
"2021-11-10 00:00:00",966
"2021-11-11 00:00:00",949
"2021-11-12 00:00:00",881
"2021-11-13 00:00:00",614
"2021-11-14 00:00:00",696
"2021-11-15 00:00:00",1031
"2021-11-16 00:00:00",1007
"2021-11-17 00:00:00",1031
"2021-11-18 00:00:00",1049
"2021-11-19 00:00:00",1041
"2021-11-20 00:00:00",680
"2021-11-21 00:00:00",662
"2021-11-22 00:00:00",895
"2021-11-23 00:00:00",925
"2021-11-24 00:00:00",929
"2021-11-25 00:00:00",713
"2021-11-26 00:00:00",710
"2021-11-27 00:00:00",743
"2021-11-28 00:00:00",725
"2021-11-29 00:00:00",1082
"2021-11-30 00:00:00",1018
"2021-12-01 00:00:00",1132
"2021-12-02 00:00:00",1109
"2021-12-03 00:00:00",1064
"2021-12-04 00:00:00",726
"2021-12-05 00:00:00",881
"2021-12-06 00:00:00",1061
"2021-12-07 00:00:00",958
"2021-12-08 00:00:00",1029
"2021-12-09 00:00:00",1001
"2021-12-10 00:00:00",975
"2021-12-11 00:00:00",665
"2021-12-12 00:00:00",755
"2021-12-13 00:00:00",896
"2021-12-14 00:00:00",897
"2021-12-15 00:00:00",907
"2021-12-16 00:00:00",940
"2021-12-17 00:00:00",874
"2021-12-18 00:00:00",663
"2021-12-19 00:00:00",650
"2021-12-20 00:00:00",876
"2021-12-21 00:00:00",955
"2021-12-22 00:00:00",928
"2021-12-23 00:00:00",587
"2021-12-24 00:00:00",506
"2021-12-25 00:00:00",402
"2021-12-26 00:00:00",457
"2021-12-27 00:00:00",667
"2021-12-28 00:00:00",1194
"2021-12-29 00:00:00",1306
"2021-12-30 00:00:00",1292
"2021-12-31 00:00:00",949
"2022-01-01 00:00:00",703
"2022-01-02 00:00:00",821
"2022-01-03 00:00:00",1032
"2022-01-04 00:00:00",1200
"2022-01-05 00:00:00",1169
"2022-01-06 00:00:00",1226
"2022-01-07 00:00:00",1140
"2022-01-08 00:00:00",934
"2022-01-09 00:00:00",987
"2022-01-10 00:00:00",1207
"2022-01-11 00:00:00",1362
"2022-01-12 00:00:00",1292
"2022-01-13 00:00:00",1239
"2022-01-14 00:00:00",1078
"2022-01-15 00:00:00",853
"2022-01-16 00:00:00",866
"2022-01-17 00:00:00",1055
"2022-01-18 00:00:00",1204
"2022-01-19 00:00:00",1177
"2022-01-20 00:00:00",1052
"2022-01-21 00:00:00",974
"2022-01-22 00:00:00",776
"2022-01-23 00:00:00",758
"2022-01-24 00:00:00",1038
"2022-01-25 00:00:00",1135
"2022-01-26 00:00:00",1711
"2022-01-27 00:00:00",1144
"2022-01-28 00:00:00",1003
"2022-01-29 00:00:00",730
